date,index,atm_iv,iv_rank,action,sold_C,sold_P,premium,n_pos,gamma,delta,vega,nav,r
2024-03-04,5428.336,0.3486460952562094,97.61904761904762,sell,50,50,1414000.0,24,-31722240.679162733,27680.08473620972,-36079814.38568833,105848369.82330096,0.0
2024-03-05,5375.132,0.33037337623254037,94.84126984126983,sell,43,50,1279580.0,26,-38637202.70959526,22731.28937359879,-40324319.55496006,105848369.82330096,0.0
2024-03-06,5381.459,0.32941094960266015,94.44444444444444,sell,42,50,1111840.0,28,-43434004.20237061,23741.10917221095,-40992071.588328995,105848369.82330096,0.0
2024-03-07,5303.277,0.3091127400164353,92.85714285714286,sell,40,50,975000.0,30,-52056187.56575066,11088.339133362222,-43880436.95493596,105848369.82330096,0.0
2024-03-08,5370.372,0.26673112005470545,88.88888888888889,sell,29,39,566100.0,32,-55877614.85551956,23579.284910747203,-41598225.854020156,105848369.82330096,0.0
2024-03-11,5466.646,0.31053518582741646,92.85714285714286,sell,30,32,473080.0,34,-57138089.78969452,46120.769383713035,-26823205.469435997,105848369.82330096,0.0
2024-03-12,5496.355,0.25616312489991594,87.6984126984127,sell,50,50,1810000.0,36,-60476451.29666108,45680.965381751696,-28051511.949137166,105848369.82330096,0.0
2024-03-13,5521.784,0.2425664745487745,85.31746031746032,sell,50,50,1680000.0,38,-64001034.047980174,46201.094180019776,-34862476.24840121,105848369.82330096,0.0
2024-03-14,5486.646,0.24292771294981402,85.31746031746032,sell,50,50,1653000.0,40,-66354441.63393704,45989.86443865452,-41758939.347212546,105848369.82330096,0.0
2024-03-15,5555.644,0.24683477244241792,85.31746031746032,sell,50,50,1688000.0,10,-12126543.71692394,6418.649075055895,-26728364.757712875,105803697.78694226,-0.0004220380194165374
2024-03-18,5648.012,0.23548458140209663,84.12698412698413,sell,50,50,1661000.0,12,-15065827.16149474,9939.775819996703,-30753671.842440672,105803697.78694226,0.0
2024-03-19,5607.475,0.24202892696616357,84.12698412698413,sell,50,50,1560000.0,14,-18907791.46673502,8748.474756811831,-37622145.71419713,105803697.78694226,0.0
2024-03-20,5659.154,0.24081010313469475,83.73015873015873,sell,50,50,1573000.0,16,-21923686.656698473,12205.313985806593,-42187579.78730667,105803697.78694226,0.0
2024-03-21,5658.279,0.240034929134969,83.33333333333334,sell,50,50,1554000.0,18,-25623438.637062643,12055.125795026986,-47868808.86050312,105803697.78694226,0.0
2024-03-22,5595.885,0.238006194931773,82.93650793650794,sell,50,50,1467000.0,20,-29997874.538178165,6747.167521330088,-54337197.844861105,105803697.78694226,0.0
2024-03-25,5466.062,0.2554619533158184,87.3015873015873,sell,50,50,1466000.0,22,-33102584.395578317,-6311.856613928687,-54773400.58106519,105803697.78694226,0.0
2024-03-26,5447.748,0.2658275344980652,87.6984126984127,sell,50,50,1473000.0000000002,24,-36312769.590470634,-8785.833226794257,-58272280.37788296,105803697.78694226,0.0
2024-03-27,5266.231,0.3102457739841226,92.46031746031747,sell,50,50,1680000.0,26,-28937458.475315906,-28611.069405964023,-47346507.20704502,105803697.78694226,0.0
2024-03-28,5382.236,0.2759827093520255,88.88888888888889,sell,50,50,1456000.0,28,-40257359.052761145,-15717.40051747133,-61548107.47221193,105803697.78694226,0.0
2024-03-29,5441.26,0.25756958236087457,86.5079365079365,sell,49,50,1313040.0,30,-47533306.555482954,-7616.468731595651,-68862358.97800754,105803697.78694226,0.0
2024-04-01,5559.056,0.2539054624262115,85.31746031746032,sell,46,50,1221480.0,32,-56651366.57733815,12266.889376495537,-69952244.88516879,105803697.78694226,0.0
2024-04-02,5531.052,0.24943778866461216,82.93650793650794,sell,42,50,1083240.0,34,-61932869.56685452,6506.299429263878,-72689552.00222684,105803697.78694226,0.0
2024-04-03,5500.926,0.2417905816015784,80.95238095238095,sell,37,50,970840.0,36,-66961079.40345034,311.26118648171723,-74281655.19421415,105803697.78694226,0.0
2024-04-08,5399.915,0.26842438911328953,87.6984126984127,sell,31,50,880120.0,38,-72010472.34652625,-26961.76535456122,-57514009.44422574,105803697.78694226,0.0
2024-04-09,5468.911,0.2672656096288525,87.3015873015873,sell,32,48,829439.9999999999,40,-86901968.2329468,-10610.99132756981,-62395293.71126155,105803697.78694226,0.0
2024-04-10,5367.052,0.2723858178998657,88.4920634920635,sell,32,49,819200.0,42,-77212552.31079742,-41231.5002866539,-52080921.5191821,105803697.78694226,0.0
2024-04-11,5379.915,0.2597151776070264,85.31746031746032,sell,29,42,620500.0,44,-86353056.01439062,-40774.82920317093,-52189928.76167889,105803697.78694226,0.0
2024-04-12,5338.769,0.28407903249218713,88.88888888888889,sell,23,37,405260.0,46,-80979745.77744596,-55642.52762377861,-44539090.04744005,105803697.78694226,0.0
2024-04-15,5287.512,0.30658129228070263,91.66666666666666,sell,25,36,442140.0,48,-66955060.72237468,-78476.91629336472,-24960084.686621808,105803697.78694226,0.0
2024-04-16,5066.66,0.3185138060081778,92.85714285714286,sell,50,50,1926000.0,50,-63849676.77148948,-79528.4790361754,-27465343.32950879,105803697.78694226,0.0
2024-04-17,5287.456,0.286905471821968,88.09523809523809,sell,50,50,1718000.0,52,-71736169.16488035,-77319.84236351101,-31620453.504716635,105803697.78694226,0.0
2024-04-18,5286.719,0.2915489380866695,88.88888888888889,sell,50,50,1713000.0,54,-74500921.66202249,-77169.76762360404,-37422139.19853819,105803697.78694226,0.0
2024-04-19,5264.389,0.2838606213543283,86.90476190476191,sell,50,50,1654000.0,10,-10982054.680780614,5190.5075056931055,-23564510.26833062,110352452.66071406,0.04299239978296088
2024-04-22,5246.082,0.2841963076217937,87.3015873015873,sell,50,50,1526000.0,12,-14534629.877217252,4290.279334557184,-28020793.551420927,110352452.66071406,0.0
2024-04-23,5218.428,0.27635362898569127,86.11111111111111,sell,50,50,1469000.0,14,-17887537.990160316,3525.9114665162456,-32833280.96316438,110352452.66071406,0.0
2024-04-24,5305.607,0.2598973377039217,82.14285714285714,sell,50,50,1372000.0,16,-21271335.77369014,9658.148164726736,-36572485.04102822,110352452.66071406,0.0
2024-04-25,5313.986,0.24841827493710944,77.38095238095238,hold,0,0,0.0,16,-21617302.66984579,10660.31812338333,-40825956.46069276,110352452.66071406,0.0
2024-04-26,5415.938,0.23738148276057286,73.80952380952381,hold,0,0,0.0,16,-19903583.320332024,18230.75362040601,-36406499.07224116,110352452.66071406,0.0
2024-04-29,5545.235,0.25904654048530185,81.34920634920636,sell,50,50,1283000.0,18,-19526604.893927425,26972.097954172787,-26398709.020766035,110352452.66071406,0.0
2024-04-30,5497.43,0.2383006748626207,73.80952380952381,hold,0,0,0.0,18,-21903789.606864285,24885.28817340994,-32766946.101009846,110352452.66071406,0.0
2024-05-06,5606.842,0.25944947073504715,81.34920634920636,sell,36,43,786780.0,20,-20220091.70839662,34941.004823515825,-18194772.200182658,110352452.66071406,0.0
2024-05-07,5625.336,0.2485524524538445,76.5873015873016,hold,0,0,0.0,20,-18915832.992630113,36599.8148812772,-18698552.16041282,110352452.66071406,0.0
2024-05-08,5536.659,0.254250528333766,79.36507936507937,hold,0,0,0.0,20,-25185084.689456847,31042.300289821924,-21673461.818667047,110352452.66071406,0.0
2024-05-09,5626.825,0.231066857994757,70.23809523809523,hold,0,0,0.0,20,-18380828.274622507,38106.744202706774,-15460330.299676577,110352452.66071406,0.0
2024-05-10,5574.232,0.22735681128058075,69.44444444444444,hold,0,0,0.0,20,-22205030.926926296,35511.00077997569,-16207757.026274974,110352452.66071406,0.0
2024-05-13,5520.804,0.26752152000810725,83.73015873015873,sell,21,28,296800.0,22,-30110764.865880672,34196.4292356515,-12485191.95223983,110352452.66071406,0.0
2024-05-14,5551.675,0.24698284282904226,75.0,hold,0,0,0.0,22,-30433806.57534281,34195.0073280931,-13455179.222987302,110352452.66071406,0.0
2024-05-15,5497.235,0.25173206127333636,77.77777777777779,hold,0,0,0.0,22,-29863757.260250613,34145.3643727994,-13608610.61404163,110352452.66071406,0.0
2024-05-16,5488.946,0.23856337528324645,71.42857142857143,hold,0,0,0.0,22,-29776994.990364287,34141.26779010268,-13600474.980059376,110352452.66071406,0.0
2024-05-17,5563.231,0.22455374802292355,67.46031746031747,hold,0,0,0.0,2,-288051.4947680484,4189.8862874440965,-4321874.7187931035,110390655.36487879,0.0003461880841215681
2024-05-20,5596.777,0.2252093631348673,67.46031746031747,hold,0,0,0.0,2,-275318.06890881073,4233.38651641471,-4104126.7194823697,110390655.36487879,0.0
2024-05-21,5536.745,0.2237199068523979,66.66666666666666,hold,0,0,0.0,2,-293740.0313453573,4182.768758464775,-4260694.052200168,110390655.36487879,0.0
2024-05-22,5539.66,0.22595523199366319,67.46031746031747,hold,0,0,0.0,2,-291972.02934488666,4190.13015522995,-4213424.76279429,110390655.36487879,0.0
2024-05-23,5412.824,0.23198393016531565,68.65079365079364,hold,0,0,0.0,2,-339027.5448130754,4061.7630172720524,-4627005.835617581,110390655.36487879,0.0
2024-05-24,5350.107,0.23097227702026663,67.85714285714286,hold,0,0,0.0,2,-366241.289770479,3990.511671440281,-4836471.450397865,110390655.36487879,0.0
2024-05-27,5404.616,0.23766385387985128,70.23809523809523,hold,0,0,0.0,2,-339129.9930691251,4072.4504752080047,-4496946.03243685,110390655.36487879,0.0
2024-05-28,5348.029,0.2870328155702018,87.6984126984127,sell,38,50,1113480.0,4,-3718174.770945691,4008.9131378668744,-4678336.89972795,110390655.36487879,0.0
2024-05-29,5351.252,0.17783164844918817,55.952380952380956,hold,0,0,0.0,4,-3775808.792892441,4253.061524147532,-9195240.67626733,110390655.36487879,0.0
2024-05-30,5334.296,0.2576281149927455,79.76190476190477,hold,0,0,0.0,4,-3903787.8981751027,4037.496833114453,-9166781.625753004,110390655.36487879,0.0
2024-05-31,5355.21,0.21639731338753954,63.888888888888886,hold,0,0,0.0,4,-3909843.9133366942,4337.600282581636,-8871407.865507688,110390655.36487879,0.0
2024-06-03,5284.624,0.2387681335113907,70.63492063492063,hold,0,0,0.0,4,-4339674.969658432,3324.5501414547807,-8803681.051271118,110390655.36487879,0.0
2024-06-04,5313.708,0.21682522076189142,63.49206349206349,hold,0,0,0.0,4,-4434428.936736296,3779.8254713168617,-8521625.955852905,110390655.36487879,0.0
2024-06-05,5244.085,0.19704080659211315,61.50793650793651,hold,0,0,0.0,4,-4460683.38264079,2649.6398827066664,-8547309.611598272,110390655.36487879,0.0
2024-06-06,5130.869,0.2525606185406724,76.98412698412699,hold,0,0,0.0,4,-3509106.609537795,896.8686098408575,-8066758.464943813,110390655.36487879,0.0
2024-06-07,5153.587,0.19665212835680562,60.71428571428571,hold,0,0,0.0,4,-3825113.3217128552,1149.0718682614656,-7969891.426548272,110390655.36487879,0.0
2024-06-11,5198.923,0.23857740802778074,69.84126984126983,hold,0,0,0.0,4,-4807767.203673609,1586.7720339981174,-7323443.71771777,110390655.36487879,0.0
2024-06-12,5216.462,0.22487781163811255,63.49206349206349,hold,0,0,0.0,4,-5253034.33379131,1830.5368532525426,-7161186.343519777,110390655.36487879,0.0
2024-06-13,5180.236,0.22066644159490734,62.301587301587304,hold,0,0,0.0,4,-4682488.207504883,1061.538232483113,-6781305.6346524265,110390655.36487879,0.0
2024-06-14,5180.651,0.19913354496362712,59.92063492063492,hold,0,0,0.0,4,-4781013.13007749,943.4154761907148,-6530000.285681622,110390655.36487879,0.0
2024-06-17,5183.968,0.2196452139941203,61.904761904761905,hold,0,0,0.0,4,-5007522.6522629475,461.3764214040011,-5674140.852873949,110390655.36487879,0.0
2024-06-18,5227.254,0.21381698693180978,60.317460317460316,hold,0,0,0.0,4,-5055531.041806033,535.6212217312959,-5437448.027640179,110390655.36487879,0.0
2024-06-19,5159.995,0.22983619792450247,65.07936507936508,hold,0,0,0.0,4,-4979319.132385889,435.8304650092832,-5687805.426102665,110390655.36487879,0.0
2024-06-20,5056.138,0.2268086835767668,63.888888888888886,hold,0,0,0.0,4,-4877169.166818697,248.9194432270665,-6150563.2848244095,110390655.36487879,0.0
2024-06-21,5055.333,0.22869085803310996,64.68253968253968,hold,0,0,0.0,2,-528161.1250303024,3688.804747597169,-4920327.529729956,109898795.92023586,-0.004455625732243118
2024-06-24,4887.777,0.2546838294374544,78.17460317460318,hold,0,0,0.0,2,-686890.1298814043,3302.9207438003423,-5712489.951873293,109898795.92023586,0.0
2024-06-25,4847.611,0.2631578921208005,81.34920634920636,sell,50,50,1306000.0,4,-3655900.375915488,3191.1906780550535,-5904107.393618001,109898795.92023586,0.0
2024-06-26,4986.384,0.2407619626881793,69.84126984126983,hold,0,0,0.0,4,-3073187.297218886,6019.158889734499,-9029321.099871062,109898795.92023586,0.0
2024-06-27,4864.086,0.25547833559139405,78.17460317460318,hold,0,0,0.0,4,-3731500.3983386527,4325.964503222002,-10279653.230610743,109898795.92023586,0.0
2024-06-28,4895.987,0.2515296145858066,74.60317460317461,hold,0,0,0.0,4,-3666165.4113052697,4849.538425710577,-9788560.009722687,109898795.92023586,0.0
2024-07-01,4940.247,0.24823532072277388,71.82539682539682,hold,0,0,0.0,4,-3592776.88842145,5642.157406967298,-8732054.667542906,109898795.92023586,0.0
2024-07-02,4905.65,0.24931791783986346,72.61904761904762,hold,0,0,0.0,4,-3893719.4307164643,5157.247924759563,-8967970.31702435,109898795.92023586,0.0
2024-07-03,4867.133,0.2394183283103013,67.46031746031747,hold,0,0,0.0,4,-4206046.209086282,4544.487200833633,-9202169.08146327,109898795.92023586,0.0
2024-07-04,4761.868,0.24489323960258297,70.23809523809523,hold,0,0,0.0,4,-4537609.171535519,2543.2809249475536,-9759059.12786988,109898795.92023586,0.0
2024-07-05,4810.794,0.2305162404269539,61.50793650793651,hold,0,0,0.0,4,-4656033.943891768,3523.377152201065,-9308891.416476032,109898795.92023586,0.0
2024-07-08,4693.965,0.2724436185184965,84.92063492063492,sell,41,50,824200.0,6,-8368026.641510215,942.4443063124077,-9027934.263233965,109898795.92023586,0.0
2024-07-09,4797.063,0.2576061175545594,78.57142857142857,hold,0,0,0.0,6,-8808656.132203272,4524.481826054174,-11123130.866793906,109898795.92023586,0.0
2024-07-10,4777.682,0.26504057664580205,80.95238095238095,sell,37,48,691280.0,8,-13290208.684417006,3811.201484065062,-10943651.63030656,109898795.92023586,0.0
2024-07-11,4893.594,0.2380110954703869,63.888888888888886,hold,0,0,0.0,8,-11310645.904689556,9460.473141531698,-10832599.520660851,109898795.92023586,0.0
2024-07-12,4878.02,0.2188312232543153,54.761904761904766,hold,0,0,0.0,8,-12353574.714717656,9025.164505043182,-10604751.060127325,109898795.92023586,0.0
2024-07-15,4827.602,0.2672585133270962,82.14285714285714,sell,20,30,231200.0,10,-21321558.36030486,7079.463032829244,-9622677.69108031,109898795.92023586,0.0
2024-07-16,4836.718,0.22483171545592426,55.952380952380956,hold,0,0,0.0,10,-21386259.148574453,7144.15559435319,-10476080.700420696,109898795.92023586,0.0
2024-07-17,4795.624,0.24225877212225294,67.46031746031747,hold,0,0,0.0,10,-21096147.718255717,7018.397618196354,-10666034.847839229,109898795.92023586,0.0
2024-07-18,4812.426,0.25214700583144517,73.80952380952381,hold,0,0,0.0,10,-21213771.13304134,7088.217733690563,-10498107.733245373,109898795.92023586,0.0
2024-07-19,4821.423,0.23756344395587842,61.50793650793651,hold,0,0,0.0,2,-767958.0886527286,3351.7855899536853,-4643811.8223685585,113287254.32545736,0.030832534395379918
2024-07-22,4826.871,0.2398013779238158,64.68253968253968,hold,0,0,0.0,2,-758134.7580099322,3407.623625481071,-4416665.696338298,113287254.32545736,0.0
2024-07-23,4694.953,0.259797901722455,79.36507936507937,hold,0,0,0.0,2,-975130.9139544563,2917.2312747049427,-5182280.201357398,113287254.32545736,0.0
2024-07-24,4631.011,0.25817782747552875,77.77777777777779,hold,0,0,0.0,2,-1090336.7046441329,2626.152285231018,-5526909.799970781,113287254.32545736,0.0
2024-07-25,4632.567,0.2577912762959765,77.38095238095238,hold,0,0,0.0,2,-1091782.773652574,2646.4899661275203,-5450091.810336516,113287254.32545736,0.0
2024-07-26,4702.08,0.2353801255063418,58.730158730158735,hold,0,0,0.0,2,-968544.6773246182,2988.7381321356115,-4932684.171120893,113287254.32545736,0.0
2024-07-29,4685.646,0.24573413195857466,67.06349206349206,hold,0,0,0.0,2,-1005291.143565482,2957.9759728150466,-4830425.2991311755,113287254.32545736,0.0
2024-07-30,4702.491,0.2371080261061459,58.730158730158735,hold,0,0,0.0,2,-974410.4963824023,3048.6179922444835,-4649816.469079514,113287254.32545736,0.0
2024-07-31,4889.081,0.2310711627806425,56.34920634920635,hold,0,0,0.0,2,-649685.0003931886,3718.522071062599,-3468596.372815617,113287254.32545736,0.0
2024-08-01,4878.289,0.23096175596300406,55.158730158730165,hold,0,0,0.0,2,-662940.8383744578,3703.7534601505636,-3457708.3678300343,113287254.32545736,0.0
2024-08-02,4809.889,0.2385114413512044,61.111111111111114,hold,0,0,0.0,2,-772106.1062387342,3510.584637333959,-3767366.747545074,113287254.32545736,0.0
2024-08-05,4678.775,0.30616130792969826,90.87301587301587,sell,50,50,1046000.0,4,-4385021.618880316,3038.2027124684446,-4362698.023563806,113287254.32545736,0.0
2024-08-06,4749.947,0.27576079303652345,84.52380952380952,sell,43,50,807900.0,6,-8127688.910925556,4305.8207837852315,-6880142.300703941,113287254.32545736,0.0
2024-08-07,4743.41,0.2604661166227473,78.96825396825396,hold,0,0,0.0,6,-8561177.987143014,4801.32824888155,-9371451.478246588,113287254.32545736,0.0
2024-08-08,4739.493,0.23253716757378562,55.55555555555556,hold,0,0,0.0,6,-9044457.390707942,4737.037062650749,-9006631.055133434,113287254.32545736,0.0
2024-08-09,4702.745,0.23653378609620795,56.74603174603175,hold,0,0,0.0,6,-9846681.981965344,3232.3132818971844,-8904575.945032572,113287254.32545736,0.0
2024-08-12,4674.102,0.25911615760605866,76.98412698412699,hold,0,0,0.0,6,-12571837.563077778,1615.4402802880109,-7560331.432772214,113287254.32545736,0.0
2024-08-13,4697.586,0.2296292310293476,51.19047619047619,hold,0,0,0.0,6,-12627889.650959456,1746.344085667903,-7327031.638172213,113287254.32545736,0.0
2024-08-14,4649.278,0.22732936770626033,49.60317460317461,hold,0,0,0.0,6,-12517988.48820912,1534.8493528994863,-7555784.53488,113287254.32545736,0.0
2024-08-15,4691.85,0.2246930333787333,47.22222222222222,hold,0,0,0.0,6,-12612337.985995525,1765.1768351573378,-7195765.733571591,113287254.32545736,0.0
2024-08-16,4655.651,0.2094823826143713,42.857142857142854,hold,0,0,0.0,2,-1105386.8755003207,3148.8908723371223,-3622244.1437562527,114749474.75767024,0.01290719278986252
2024-08-19,4663.612,0.20587066877164,42.46031746031746,hold,0,0,0.0,2,-1081197.4213508,3264.208070401246,-3305271.606823462,114749474.75767024,0.0
2024-08-20,4579.304,0.21234207681170725,43.25396825396825,hold,0,0,0.0,2,-1357048.2278783116,2810.489715755266,-3771033.3516116715,114749474.75767024,0.0
2024-08-21,4548.264,0.2080895164996292,42.06349206349206,hold,0,0,0.0,2,-1472388.7648609302,2626.1816421717544,-3885672.7962376424,114749474.75767024,0.0
2024-08-22,4491.839,0.21396118998678518,43.65079365079365,hold,0,0,0.0,2,-1682727.5497237816,2215.744707444119,-4155275.042826322,114749474.75767024,0.0
2024-08-23,4495.344,0.21274035146274828,42.857142857142854,hold,0,0,0.0,2,-1687937.6132225753,2269.6675423506176,-4040090.620962522,114749474.75767024,0.0
2024-08-26,4512.893,0.2186157961387738,44.84126984126984,hold,0,0,0.0,2,-1668620.0324024,2499.978147188297,-3632999.3486153632,114749474.75767024,0.0
2024-08-27,4459.68,0.2089342849333387,40.87301587301587,hold,0,0,0.0,2,-1908816.2737102094,2056.6701197717566,-3866624.544642064,114749474.75767024,0.0
2024-08-28,4470.55,0.21862080777495263,44.84126984126984,hold,0,0,0.0,2,-1889272.4931932145,2189.4970133639536,-3698714.4953335845,114749474.75767024,0.0
2024-08-29,4542.464,0.20488013096492838,39.285714285714285,hold,0,0,0.0,2,-1569974.7840897026,2839.235894660138,-3116055.1469033416,114749474.75767024,0.0
2024-08-30,4629.32,0.18960039329721545,35.317460317460316,hold,0,0,0.0,2,-1166464.4621742405,3444.014657519937,-2436079.927906636,114749474.75767024,0.0
2024-09-02,4532.515,0.21149785468233845,41.269841269841265,hold,0,0,0.0,2,-1653610.2412348976,2935.1941649475157,-2721987.487090643,114749474.75767024,0.0
2024-09-03,4572.397,0.21229141377749472,41.269841269841265,hold,0,0,0.0,2,-1421245.532096778,3281.767251761931,-2332520.4297635606,114749474.75767024,0.0
2024-09-04,4550.77,0.20888805710176733,39.285714285714285,hold,0,0,0.0,2,-1546683.8222837667,3181.4610458730203,-2349063.2995946477,114749474.75767024,0.0
2024-09-05,4586.781,0.2094697432016674,39.682539682539684,hold,0,0,0.0,2,-1318482.6346175745,3485.509833147583,-1992456.9007537458,114749474.75767024,0.0
2024-09-06,4508.228,0.21533890808586714,43.25396825396825,hold,0,0,0.0,2,-1845307.3837301414,2950.5004424726294,-2371903.2618877096,114749474.75767024,0.0
2024-09-09,4475.532,0.2286564107555597,50.39682539682539,hold,0,0,0.0,2,-2164636.037034957,2843.601060876241,-2159990.716289478,114749474.75767024,0.0
2024-09-10,4487.576,0.2366337926758914,56.34920634920635,hold,0,0,0.0,2,-2052461.2213555672,3056.9742776784997,-1917482.839397734,114749474.75767024,0.0
2024-09-11,4486.007,0.23460232095121625,54.761904761904766,hold,0,0,0.0,2,-2067882.2299347601,3137.796184751786,-1761945.3371629363,114749474.75767024,0.0
2024-09-12,4468.744,0.20062984810177503,35.317460317460316,hold,0,0,0.0,2,-2276057.27871351,3059.9040027231126,-1704256.6180885914,114749474.75767024,0.0
2024-09-13,4413.187,0.1700553698665833,22.22222222222222,hold,0,0,0.0,2,-3123669.6936603272,2425.3529181170916,-1904683.518112592,114749474.75767024,0.0
2024-09-27,5136.441,0.37611932351155797,99.60317460317461,sell,50,41,1771960.0000000002,2,-2721131.8395432406,0.0,0.0,114562352.79272199,-0.0016306999691582114
2024-09-30,5708.826,0.44871490945918363,100.0,sell,50,50,3451000.0,4,-2632549.10517479,3912.680678530516,-1928351.8108080884,114562352.79272199,0.0
2024-10-08,6201.985,0.7030158694433648,100.0,sell,50,50,3687000.0,6,-3238029.3590438296,8083.449660099764,-2811649.647750373,114562352.79272199,0.0
2024-10-09,5727.38,0.5064412896884777,99.60317460317461,sell,50,50,2124000.0,8,-7225098.816946901,2938.5981951790905,-7719410.114440648,114562352.79272199,0.0
2024-10-10,5654.53,0.4698622704833316,99.20634920634922,sell,50,50,1712000.0,10,-10548471.906089049,1579.491780707955,-10413362.449059356,114562352.79272199,0.0
2024-10-11,5416.758,0.5707738103251703,99.60317460317461,sell,50,50,1698000.0,12,-12470787.874412939,-6991.793392607035,-10619356.989571178,114562352.79272199,0.0
2024-10-14,5615.756,0.40761931179671756,98.01587301587301,sell,39,38,750920.0,14,-20541306.561673377,1004.3007728509272,-10608357.72112639,114562352.79272199,0.0
2024-10-15,5507.176,0.3290083511148736,91.26984126984127,sell,50,50,2226000.0,16,-21974796.823941287,1338.6681565406034,-12405894.076208467,114562352.79272199,0.0
2024-10-16,5524.255,0.33505995978923375,92.85714285714286,sell,50,50,2250000.0,18,-24338409.490996793,1057.8407934468,-18705352.59806392,114562352.79272199,0.0
2024-10-17,5505.615,0.32426467177348706,90.07936507936508,sell,50,50,2198000.0,20,-26493663.71868174,494.1119335916087,-24712273.969141655,114562352.79272199,0.0
2024-10-18,5749.434,0.39280820454599286,97.22222222222221,sell,50,50,2531000.0,8,-8847623.05337843,4040.667122309247,-17950677.43803755,124760312.93711965,0.08901667865401519
2024-10-21,5860.571,0.39235488309251976,96.82539682539682,sell,50,50,2594000.0,10,-10835187.855187407,7767.253694593721,-21378474.047144607,124760312.93711965,0.0
2024-10-22,5888.815,0.37577977975933713,96.03174603174604,sell,50,50,2443000.0,12,-13071512.463389076,8797.837264180509,-26380551.765206087,124760312.93711965,0.0
2024-10-23,5903.578,0.36262702102261224,94.84126984126983,sell,50,50,2257000.0,14,-15636184.377343234,9669.428217268563,-31336386.02826234,124760312.93711965,0.0
2024-10-24,5861.632,0.35481257224020113,93.65079365079364,sell,50,50,2051000.0,16,-18942950.81244627,8124.541407708186,-36979406.13688866,124760312.93711965,0.0
2024-10-25,5974.909,0.3517030678762671,93.25396825396825,sell,50,50,2044000.0,18,-20964047.751861013,14238.658902002071,-39320093.203675486,124760312.93711965,0.0
2024-10-28,6082.088,0.3615574969716274,94.44444444444444,sell,50,50,2014000.0,20,-23193893.14571815,21224.127688833956,-37496437.17082422,124760312.93711965,0.0
2024-10-29,5983.836,0.3494357876995051,92.46031746031747,sell,50,50,1803000.0,22,-28676295.425237276,15026.020629378185,-44425098.69852016,124760312.93711965,0.0
2024-10-30,6019.347,0.35768960074779377,93.65079365079364,sell,50,50,1826000.0,24,-31871078.77103603,18202.77248681799,-46786659.85953296,124760312.93711965,0.0
2024-10-31,6116.663,0.3665333875229936,95.23809523809523,sell,50,50,1865000.0,26,-33243140.9488636,27226.94124074965,-45900545.332735665,124760312.93711965,0.0
2024-11-01,5930.232,0.3925241302401011,96.82539682539682,sell,50,50,1965000.0,28,-40941130.011892535,9389.144669195975,-54192777.48904269,124760312.93711965,0.0
2024-11-04,6053.112,0.3966735600604504,97.22222222222221,sell,50,50,1878000.0,30,-45301818.32692796,25190.663973521972,-47786517.33980713,124760312.93711965,0.0
2024-11-05,6266.542,0.39337663417622265,96.82539682539682,sell,50,50,1856000.0,32,-38043242.25787654,48898.06739390079,-36443430.47268389,124760312.93711965,0.0
2024-11-06,6293.193,0.37868510046611237,95.23809523809523,sell,46,48,1418480.0,34,-40557552.417244874,52681.9599149173,-35273976.18106378,124760312.93711965,0.0
2024-11-07,6403.918,0.36934200977110054,94.04761904761905,sell,42,43,1194840.0,36,-35797640.19709993,64215.15410396173,-27459068.20255886,124760312.93711965,0.0
2024-11-08,6423.122,0.3558953514782701,90.87301587301587,sell,37,39,946520.0,38,-37918818.235122874,67655.97445432766,-25511339.971232753,124760312.93711965,0.0
2024-11-11,6579.005,0.35150092454603915,89.28571428571429,sell,20,33,531740.0,40,-24603529.51152189,84482.62259291467,-8821475.819430957,124760312.93711965,0.0
2024-11-12,6491.972,0.2872249041323576,76.5873015873016,hold,0,0,0.0,40,-23956879.953876078,83697.31295505092,-10273812.037323536,124760312.93711965,0.0
2024-11-13,6474.394,0.27313369333097015,73.01587301587301,hold,0,0,0.0,40,-23827321.810147174,83697.31295505092,-10273812.037323536,124760312.93711965,0.0
2024-11-14,6272.191,0.2913910222101944,77.38095238095238,hold,0,0,0.0,40,-22362251.654098928,83697.31295505092,-10273812.037323536,124760312.93711965,0.0
2024-11-15,6125.513,0.29745889401965653,78.17460317460318,hold,0,0,0.0,0,0.0,0.0,0.0,152209537.3445276,0.22001567454581994
2024-11-18,5974.558,0.3349814194018381,85.71428571428571,sell,50,50,2359000.0,2,-2423655.7588017834,0.0,0.0,152209537.3445276,0.0
2024-11-19,6130.285,0.3266349601559341,82.93650793650794,sell,50,50,2314000.0,4,-5013177.341949579,1150.8046469730439,-6825558.716116164,152209537.3445276,0.0
2024-11-20,6250.803,0.30024636532013216,77.77777777777779,hold,0,0,0.0,4,-4866443.505847225,3220.5388072727214,-13062661.381467957,152209537.3445276,0.0
2024-11-21,6262.164,0.28615438860075404,73.4126984126984,hold,0,0,0.0,4,-4905938.408568462,3397.8339703959573,-12731212.306672232,152209537.3445276,0.0
2024-11-22,6030.488,0.3109575742491612,80.95238095238095,sell,50,50,2133000.0,6,-8102797.40645689,238.16007061377923,-13258846.476540245,152209537.3445276,0.0
2024-11-25,6052.129,0.32087985716934686,81.34920634920636,sell,50,50,2104000.0,8,-11458118.354426721,1202.8989752485213,-18770703.83251918,152209537.3445276,0.0
